Ewe/V	<I>/mA	
5,5024850E-001	1,012905896773458E+002
5,5025232E-001	1,012095994500801E+002
5,5026758E-001	1,012252912061528E+002
5,5029821E-001	1,012851249112776E+002
5,5026376E-001	1,013591026353144E+002
5,5032492E-001	1,012735871393797E+002
5,5027527E-001	1,012288571486257E+002
5,5027908E-001	1,012486345249187E+002
5,5030203E-001	1,013345724421288E+002
5,5022556E-001	1,013383343196652E+002
5,5029440E-001	1,012234178387959E+002
5,5024469E-001	1,012557758443740E+002
5,5024469E-001	1,012781692622982E+002
5,5024850E-001	1,013195202215947E+002
5,5024469E-001	1,012512351216031E+002
5,5021030E-001	1,012665835564391E+002
5,5028290E-001	1,013113505665421E+002
5,5025995E-001	1,013553663406643E+002
5,5023324E-001	1,013415639782551E+002
5,5024087E-001	1,012040983116354E+002
5,5025232E-001	1,013079910709128E+002
5,5026758E-001	1,013623041780588E+002
5,5023324E-001	1,014219294847409E+002
5,5023706E-001	1,013263706947902E+002
5,5023706E-001	1,013437655469142E+002
5,5024850E-001	1,013924064203354E+002
5,5027145E-001	1,014444592475781E+002
5,5025619E-001	1,014223044847503E+002
5,5019504E-001	1,013304760781947E+002
5,5025232E-001	1,013771934515062E+002
5,5027527E-001	1,014031100308353E+002
5,5027527E-001	1,014490151269046E+002
5,5021793E-001	1,013512813445284E+002
5,5029821E-001	1,013553314514422E+002
5,5026382E-001	1,013953921259772E+002
5,5024087E-001	1,014444953147787E+002
5,5025995E-001	1,014226693803894E+002
5,5025232E-001	1,013539479766759E+002
5,5026382E-001	1,014126853423565E+002
5,5026382E-001	1,014679073698135E+002
5,5025232E-001	1,015724450311457E+002
5,5022562E-001	1,014669418134537E+002
5,5026758E-001	1,014982502645620E+002
5,5022556E-001	1,015357235183773E+002
5,5019885E-001	1,015726810739373E+002
5,5023706E-001	1,015283015226453E+002
5,5025613E-001	1,014686740919398E+002
5,5024469E-001	1,015383099518533E+002
5,5025232E-001	1,015498736209686E+002
5,5023706E-001	1,015678676781248E+002
5,5027527E-001	1,014610102855939E+002
5,5019885E-001	1,015153647135417E+002
5,5021793E-001	1,015456831133554E+002
5,5026376E-001	1,014047950101259E+002
5,5019885E-001	1,013712130329592E+002
5,5025619E-001	1,013656080752370E+002
5,5022562E-001	1,014540618692806E+002
5,5029440E-001	1,014857480715581E+002
5,5022556E-001	1,015056620521637E+002
5,5029821E-001	1,014073260480927E+002
5,5026382E-001	1,014683321104248E+002
5,5022174E-001	1,014404852499801E+002
5,5027908E-001	1,015456191164666E+002
5,5025232E-001	1,014978765020403E+002
5,5024850E-001	1,014685340620290E+002
5,5022562E-001	1,015894265623365E+002
5,5023324E-001	1,016357931101386E+002
5,5025613E-001	1,016554471923612E+002
5,5020648E-001	1,015732077585210E+002
5,5025619E-001	1,016643995897431E+002
5,5027527E-001	1,017199367569786E+002
5,5021030E-001	1,017470993721057E+002
5,5021411E-001	1,016752308491720E+002
5,5022180E-001	1,016648545900598E+002
5,5020648E-001	1,017217407655081E+002
5,5023706E-001	1,017376641591599E+002
5,5027908E-001	1,015802237499092E+002
5,5025995E-001	1,014314835041473E+002
5,5021411E-001	1,016691348788642E+002
5,5025995E-001	1,018493896777294E+002
5,5022943E-001	1,019793266027037E+002
5,5023706E-001	1,019489304593577E+002
5,5025995E-001	1,019957429483333E+002
5,5018353E-001	1,021490477953458E+002
5,5025232E-001	1,021997875198331E+002
5,5021411E-001	1,021617478246583E+002
5,5024469E-001	1,021251366909209E+002
5,5021411E-001	1,022229101080027E+002
5,5024469E-001	1,022561344878093E+002
5,5024850E-001	1,022723801440424E+002
5,5021793E-001	1,022139047000603E+002
5,5026001E-001	1,022138895923329E+002
5,5022943E-001	1,023050375697942E+002
5,5020267E-001	1,023133395200772E+002
5,5025232E-001	1,022700588991718E+002
5,5029052E-001	1,022342321938600E+002
5,5025613E-001	1,023006528757747E+002
5,5024850E-001	1,022985862222802E+002
5,5023706E-001	1,022833762655360E+002
5,5024469E-001	1,022515766065296E+002
5,5028290E-001	1,022954444573692E+002
5,5030203E-001	1,023728092077207E+002
5,9012508E-001	1,131568098043822E+002
6,0044199E-001	1,082920344541317E+002
6,0032350E-001	1,112596260528421E+002
6,0038847E-001	1,112306823555166E+002
6,0038465E-001	1,113077392819017E+002
6,0031587E-001	1,113213695190625E+002
6,0040754E-001	1,113186868468756E+002
6,0037321E-001	1,113242299408877E+002
6,0037321E-001	1,113873057069464E+002
6,0039228E-001	1,114949763914291E+002
6,0037321E-001	1,114952518629327E+002
6,0036170E-001	1,114375515273075E+002
6,0038084E-001	1,114403723235824E+002
6,0038847E-001	1,115499260952709E+002
6,0033882E-001	1,115801607762104E+002
6,0031587E-001	1,115339877724195E+002
6,0037321E-001	1,114957332670586E+002
6,0034645E-001	1,115588813460464E+002
6,0036170E-001	1,116479480444634E+002
6,0035789E-001	1,116098849392538E+002
6,0035789E-001	1,115333429756503E+002
6,0033882E-001	1,115512895596608E+002
6,0036552E-001	1,116435172490634E+002
6,0033500E-001	1,116989149540151E+002
6,0031968E-001	1,116187883727063E+002
6,0037321E-001	1,115912175086675E+002
6,0032350E-001	1,116298487886351E+002
6,0034645E-001	1,117054882406192E+002
6,0035408E-001	1,116571085137500E+002
6,0035026E-001	1,115793589405579E+002
6,0038847E-001	1,115982530786084E+002
6,0034645E-001	1,117181745919528E+002
6,0038847E-001	1,117666891088645E+002
6,0036170E-001	1,117041359960171E+002
6,0032731E-001	1,116910926576749E+002
6,0034645E-001	1,117463857285298E+002
6,0035026E-001	1,118070342606405E+002
6,0035026E-001	1,117499856401197E+002
6,0034645E-001	1,116786022505601E+002
6,0041142E-001	1,117065243047933E+002
6,0033882E-001	1,117853246409514E+002
6,0038465E-001	1,118033605514412E+002
6,0035408E-001	1,116922798342186E+002
6,0035026E-001	1,116989453342649E+002
6,0035408E-001	1,117430810394204E+002
6,0038084E-001	1,118162627978609E+002
6,0034645E-001	1,117438723892329E+002
6,0033119E-001	1,117012931691020E+002
6,0035026E-001	1,117389875731305E+002
6,0036170E-001	1,118052688202272E+002
6,0035408E-001	1,118172600436747E+002
6,0031968E-001	1,117132806434649E+002
6,0038847E-001	1,117365658323466E+002
6,0034263E-001	1,117873504710807E+002
6,0038465E-001	1,118646553939931E+002
6,0034645E-001	1,117602555622542E+002
6,0036170E-001	1,117250545481813E+002
6,0036939E-001	1,117599777805699E+002
6,0029680E-001	1,118268486044028E+002
6,0036939E-001	1,118232244145529E+002
6,0035789E-001	1,117090660117056E+002
6,0037702E-001	1,117382200865388E+002
6,0037321E-001	1,117530084948103E+002
6,0040760E-001	1,118006129439499E+002
6,0036939E-001	1,116941368899296E+002
6,0038084E-001	1,116878933823866E+002
6,0039228E-001	1,117303305767570E+002
6,0039228E-001	1,117553120165970E+002
6,0040760E-001	1,117226046274651E+002
6,0031968E-001	1,116170182051201E+002
6,0033119E-001	1,116825341018557E+002
6,0036170E-001	1,117247249613810E+002
6,0036176E-001	1,118015742888839E+002
6,0037702E-001	1,116813529372751E+002
6,0031968E-001	1,116835190567146E+002
6,0037321E-001	1,117419275649650E+002
6,0033119E-001	1,117991403136027E+002
6,0034263E-001	1,117822559274950E+002
6,0034263E-001	1,116953371096865E+002
6,0037702E-001	1,117726817603830E+002
6,0035789E-001	1,118140454455100E+002
6,0033500E-001	1,118819135319413E+002
6,0032737E-001	1,117655034124234E+002
6,0031587E-001	1,117507828538850E+002
6,0037702E-001	1,118280451010150E+002
6,0034645E-001	1,118806784473764E+002
6,0033500E-001	1,118407536157404E+002
6,0033119E-001	1,117727160835040E+002
6,0033500E-001	1,118478410442031E+002
6,0034263E-001	1,118720892259680E+002
6,0031968E-001	1,118290597723663E+002
6,0038084E-001	1,116285671250895E+002
6,0034263E-001	1,117141519554376E+002
6,0031587E-001	1,117641200734602E+002
6,0034645E-001	1,118082000519907E+002
6,0035789E-001	1,117276525752855E+002
6,0030824E-001	1,116646539515627E+002
6,0035408E-001	1,117246767878568E+002
6,0034645E-001	1,117518297426443E+002
6,0034645E-001	1,117688926047087E+002
6,0036176E-001	1,116367349826567E+002
6,0037321E-001	1,117224397287793E+002
6,0038847E-001	1,117809381586018E+002
6,0034263E-001	1,118292879477261E+002
6,0033882E-001	1,117510859025987E+002
6,0032350E-001	1,117385458967887E+002
6,0037321E-001	1,118172310901217E+002
6,0035408E-001	1,118438306513406E+002
6,0036939E-001	1,118516981640515E+002
6,0036558E-001	1,117589980457429E+002
6,0035408E-001	1,118340674736037E+002
6,0038084E-001	1,118824210362266E+002
6,0038084E-001	1,119037789103013E+002
6,0042286E-001	1,118061423752420E+002
6,0036552E-001	1,118042257461652E+002
6,0037321E-001	1,118881724111887E+002
6,0033119E-001	1,119114829784890E+002
6,0037321E-001	1,118899196768579E+002
6,0037321E-001	1,117892258327614E+002
6,0037702E-001	1,118748276202022E+002
6,0036558E-001	1,119208959746375E+002
6,0037702E-001	1,119407309711713E+002
6,0038465E-001	1,119073215983790E+002
6,0033113E-001	1,119175503782395E+002
6,0037321E-001	1,120149449623039E+002
6,0034263E-001	1,120358419766868E+002
6,0031968E-001	1,120000969989771E+002
6,0039991E-001	1,119316558412423E+002
6,0037702E-001	1,120248540278008E+002
6,0036176E-001	1,120741895881291E+002
6,0040379E-001	1,120630185154592E+002
6,0035026E-001	1,119677625194005E+002
6,0033882E-001	1,119868276840667E+002
6,0035026E-001	1,120788217461441E+002
6,0038465E-001	1,120872484553414E+002
6,0042286E-001	1,120209413033977E+002
6,0042667E-001	1,119725839184481E+002
6,0036558E-001	1,120648932545813E+002
6,0040760E-001	1,121178721453850E+002
6,0035408E-001	1,120992739820734E+002
6,0032731E-001	1,120225208291945E+002
6,0032731E-001	1,120761893943930E+002
6,0039610E-001	1,121996162789198E+002
6,0037321E-001	1,122023569146701E+002
6,0040760E-001	1,121451425226608E+002
6,0035795E-001	1,121232672367689E+002
6,0037321E-001	1,121822097019419E+002
6,0041142E-001	1,122908487992299E+002
6,0036170E-001	1,122555279807717E+002
6,0042286E-001	1,122015510781630E+002
6,0036176E-001	1,122285154724599E+002
6,0038084E-001	1,123245864114713E+002
6,0031968E-001	1,123179329979121E+002
6,0039228E-001	1,122395394458218E+002
6,0038084E-001	1,122019135278181E+002
6,0036552E-001	1,122783661878305E+002
6,0037321E-001	1,123198832512573E+002
6,0040760E-001	1,122481467977239E+002
6,0036939E-001	1,121975071831023E+002
6,0038847E-001	1,122565474479605E+002
6,0035789E-001	1,123558947176211E+002
6,0033882E-001	1,123381350446261E+002
6,0035408E-001	1,122478309362047E+002
6,0035026E-001	1,122638234323362E+002
6,0034645E-001	1,123686733144405E+002
6,0037702E-001	1,124128030625646E+002
6,0032731E-001	1,123427946577809E+002
6,0033882E-001	1,123158928290984E+002
6,0037702E-001	1,123444482222758E+002
6,0037321E-001	1,124111846329583E+002
6,0036170E-001	1,123955867092854E+002
6,0036939E-001	1,123297878703429E+002
6,0035026E-001	1,122635639657769E+002
6,0039610E-001	1,123091555105078E+002
6,0035789E-001	1,123496929413414E+002
6,0037702E-001	1,122625415780558E+002
6,0033500E-001	1,122698115703049E+002
6,0036176E-001	1,123264809610797E+002
6,0033500E-001	1,124405899696996E+002
6,0035026E-001	1,123594800753777E+002
6,0036552E-001	1,123140767951169E+002
6,0032731E-001	1,123360978863715E+002
6,0036176E-001	1,123985036542444E+002
6,0038084E-001	1,124165180177976E+002
6,0033119E-001	1,122947799318365E+002
6,0037321E-001	1,123056252003600E+002
6,0036558E-001	1,123415411055031E+002
6,0034645E-001	1,124182546877633E+002
6,0038465E-001	1,123350991467222E+002
6,0036558E-001	1,122891215317302E+002
6,0033882E-001	1,123284403590174E+002
6,0038084E-001	1,124114639893496E+002
6,0034645E-001	1,124112045197386E+002
6,0039228E-001	1,122839797240441E+002
6,0038465E-001	1,123200253502599E+002
6,0038847E-001	1,123563806215640E+002
6,0038084E-001	1,124380085990900E+002
6,0035026E-001	1,123361046689034E+002
6,0040379E-001	1,123133123434985E+002
6,0039610E-001	1,123620101779807E+002
6,0038847E-001	1,124305557058353E+002
6,0034263E-001	1,124051997374824E+002
6,0039228E-001	1,122654501383099E+002
6,0036176E-001	1,123175402580340E+002
6,0036558E-001	1,123734794440175E+002
6,0037702E-001	1,124392135658563E+002
6,0034645E-001	1,123107312765388E+002
6,0039610E-001	1,122845175780616E+002
6,0036170E-001	1,123425787291255E+002
6,0037702E-001	1,124364972709268E+002
6,0033882E-001	1,123975445111537E+002
6,0036176E-001	1,122700998729244E+002
6,0035408E-001	1,123553110170448E+002
6,0037702E-001	1,123958346554587E+002
6,0032737E-001	1,124552692776266E+002
6,0037702E-001	1,123334602123547E+002
6,0035795E-001	1,123634017658454E+002
6,0036558E-001	1,124116960480713E+002
6,0037702E-001	1,124512117473117E+002
6,0039610E-001	1,124161785585605E+002
6,0031968E-001	1,123151869468173E+002
6,0032350E-001	1,123874576410869E+002
6,0027766E-001	1,124326395330974E+002
6,0036558E-001	1,124480337015771E+002
6,0034645E-001	1,123193271812969E+002
6,0033882E-001	1,123505062592330E+002
6,0034263E-001	1,124303772283528E+002
6,0032350E-001	1,124797859683095E+002
6,0036558E-001	1,124482971064300E+002
6,0031968E-001	1,123815894433068E+002
6,0035795E-001	1,125022449212084E+002
6,0033882E-001	1,125673311273814E+002
6,0037321E-001	1,125615284844125E+002
6,0029680E-001	1,124151965379668E+002
6,0036939E-001	1,124543498836825E+002
6,0035408E-001	1,125276184753161E+002
6,0033119E-001	1,125723813930119E+002
6,0037321E-001	1,124748065934888E+002
6,0038847E-001	1,124283422551568E+002
6,0033119E-001	1,125035740792620E+002
6,0033113E-001	1,125389316202441E+002
