Ewe/V	<I>/mA	cycle number	
-7,0207976E-002	-3,821135236842870E-001	1,000000000000000E+000
-7,1156047E-002	-3,853693816280508E-001	1,000000000000000E+000
-7,1930476E-002	-3,882250346101106E-001	1,000000000000000E+000
-7,3171720E-002	-3,890008201770900E-001	1,000000000000000E+000
-7,4165605E-002	-3,926464716593419E-001	1,000000000000000E+000
-7,5027078E-002	-4,020350851545409E-001	1,000000000000000E+000
-7,6297626E-002	-3,992035826732803E-001	1,000000000000000E+000
-7,7185206E-002	-3,966181304034140E-001	1,000000000000000E+000
-7,8225404E-002	-3,982795302096447E-001	1,000000000000000E+000
-7,9155013E-002	-4,004022504862712E-001	1,000000000000000E+000
-8,0141731E-002	-4,022819263951138E-001	1,000000000000000E+000
-8,1110403E-002	-4,055734109262836E-001	1,000000000000000E+000
-8,2145736E-002	-4,065042421506307E-001	1,000000000000000E+000
-8,3151124E-002	-4,072774924764708E-001	1,000000000000000E+000
-8,4139533E-002	-4,099051398677847E-001	1,000000000000000E+000
-8,5161909E-002	-4,130918530669669E-001	1,000000000000000E+000
-8,6166874E-002	-4,139365894241362E-001	1,000000000000000E+000
-8,7160178E-002	-4,153456254021481E-001	1,000000000000000E+000
-8,8149443E-002	-4,179289825001939E-001	1,000000000000000E+000
-8,9094773E-002	-4,213988315443400E-001	1,000000000000000E+000
-9,0078890E-002	-4,310654540054717E-001	1,000000000000000E+000
-9,1246672E-002	-4,282350275251599E-001	1,000000000000000E+000
-9,2082888E-002	-4,253344384875772E-001	1,000000000000000E+000
